,percent_NH_WHITE,percent_NH_BLACK,percent_NH_AMIN,percent_NH_ASIAN,percent_NH_NHPI,percent_NH_OTHER,percent_NH_2MORE,percent_HISP,percent_H_WHITE,percent_H_BLACK,percent_H_AMIN,percent_H_ASIAN,percent_H_NHPI,percent_H_OTHER,percent_H_2MORE,percent_LESS_10K,percent_10K_15K,percent_15K_20K,percent_20K_25K,percent_25K_30K,percent_30K_35K,percent_35K_40K,percent_40K_45K,percent_45K_50K,percent_50K_60K,percent_60K_75K,percent_75K_100K,percent_100K_125K,percent_125K_150K,percent_150K_200K,percent_200K_MORE,vote_GARCIA_2015
931,0.134756507,0.067378253,0.001334223,0.019346231,0,0.000667111,0.00933956,0.767178114,0.295530356,0.020680453,0.002001334,0.000667111,0.001334223,0.402935283,0.044029353,0.030393456,0.015469427,0.00801273,2.14E-09,0.038517472,0.026797467,0.016984086,0.010004045,0.004242033,0.043124874,0.069175645,0.049628261,0.016433374,0.022650765,0.00481402,0.006233349,0.151515152
932,0.817034709,0.067823341,0.001577287,0.043375393,0,0.001577287,0.024447947,0.044164036,0.033123027,0.002365931,0,0,0,0.006309148,0.002365931,0.032902661,0.018256806,0.018916432,0.013513547,0.001228288,0.006980884,0.005433151,0.006389583,0.007471785,0.013862538,0.025857924,0.048700646,0.053717951,0.018133851,0.040451543,0.114382527,0.132780083
933,0.02828746,0.918195717,0,0,0,0,0.002293578,0.051223245,0.021406728,0.005351684,0.000764526,0,0,0.022935781,0.000764526,0.035655307,0.01768644,0.050942092,0.028275517,0.027511014,0.020994085,0.023512234,0.015698737,0.025974221,0.016672301,0.023061325,0.012472249,0.002599304,0.003516707,1.51E-09,0.011458107,0.581081081
934,0.005226481,0.87456446,0,0,0,0,0.003484321,0.116724739,0.050522648,0.010452962,0,0,0,0.055749129,0,0.028879168,0.040255807,0.03145599,0.028879167,0.015752273,0.037573783,0.019252777,0.02800404,0.023628409,0.038505557,0.085762373,0.043756317,0.039380682,9.46E-10,0.010452961,0.000875127,0.219653179
935,0.011479592,0.93494898,0.003826531,0,0,0.00127551,0.017857143,0.030612245,0.011479592,0.008928571,0,0,0,0.003826531,0.006377551,0.062020926,0.029392595,0.053907092,0.061834789,0.022198672,0.01662679,0.021740384,0.012196212,0.025127675,0.063514732,0.023588808,0.085047976,0.02397793,0.062910117,0.021314943,1.79E-09,0.340482574
936,0.012481645,0.795888406,0.003671072,0.004405286,0,0,0.002936858,0.180616733,0.045521292,0.009544787,0,0,0,0.118942724,0.00660793,0.053684184,0.016918293,0.033593544,0.022124838,0.022531586,0.021229719,0.013746858,0.017040268,0.015128969,0.011793367,0.011712661,0.01028928,0.012525695,0.003537365,3.72E-10,1.52E-10,0.357142857
937,0.585263119,0.18596491,0.007017543,0.0484211,1.15E-09,0.002105264,0.02245614,0.148771923,0.065263162,0.007017544,0.007719296,0.001403508,0,0.054736833,0.012631579,0.105387725,0.016152161,0.071067364,0.017214605,0.02755075,0.008436773,0.006854879,0.050821386,0.01370975,0.064965324,0.052070091,0.032746313,0.059587423,0.006591228,0.030292132,0.032459078,0.134920635
938,0.047983311,0.025730181,0.001390821,0.015299027,0,0.003477052,0.006954103,0.899165505,0.333101525,0.02225313,0.002781641,0.004867872,0,0.497913771,0.038247566,0.01852486,0.015969707,0.015650312,2.86E-10,0.046631543,1.55E-09,0.015011525,0.006707277,1.45E-10,0.013733949,0.007026672,0.008623643,0.019483042,6.32E-10,3.12E-10,5.37E-10,0.16426513
939,0.00311042,0.978227061,0.00311042,0,0,0,0.011664074,0.003888025,0,0.00155521,0.000777605,0,0,0,0.00155521,0.020433176,0.017846143,0.032687884,0.023360436,0.015005767,0.019563523,0.005925167,7.87E-11,0.010007904,0.018728787,0.026823617,0.01462981,0.006804563,0.0099535,0.004422966,1.56E-18,0.185654008
940,0.017987634,0.569983135,0,0,0,0,0.005621135,0.406408096,0.165261383,0.00786959,0.003372681,0,0,0.202360878,0.027543563,0.031930678,0.012889107,0.044552866,0.00920192,0.015131315,0.009681254,0.010046352,0.020672809,0.009668503,0.016747364,0.012804303,0.017714783,0.003829336,0.004346138,0.005814175,0.002997765,0.682926829
941,0.277505276,0.02452698,1.22E-11,0.017519273,0,0.003503853,0.007007709,0.66993691,0.298528376,0.01611773,0.003503855,0.001401542,0,0.324456886,0.025928522,0.019293635,0.016058882,0.029380844,0.029773297,0.025874537,0.026196699,0.018506175,0.019582123,0.006862618,0.033268971,0.047036902,0.024517209,0.057186635,0.027482705,0.010673486,0.009739429,0.338235294
942,0.755814969,0.02325572,0.004651142,0.154650511,4.79E-12,0.001162786,0.024418498,0.036046375,0.022092943,0.001162785,0,1.57E-09,0,0.008139502,0.004651144,0.031671231,0.02673023,0.001654589,5.96E-11,0.018508883,0.011088454,0.00155726,4.96E-09,0.033243074,0.017765154,0.059566133,0.047566483,0.044701017,0.043082487,0.066703583,0.177824083,0.177514793
943,0.160762941,0.23433242,0.001362398,0.017711171,0,0,0.010899182,0.574931888,0.288828341,0.01226158,0.001362398,0.001362398,0.001362398,0.239782022,0.029972752,0.053150079,0.031196441,0.025790517,0.025790517,0.011287307,0.035178838,0.025777548,0.021623695,0.003257665,0.05734284,0.049536533,0.049471685,0.035389203,0.011879492,0.009401291,0.034137132,0.401826484
944,0.209809314,0.728616603,0,0.004560249,0,1.32E-10,0.02052491,0.036488924,0.01368359,0.005701023,0,0,0,0.012543115,0.004561196,0.004726109,0.026058805,0.003082244,0.020666567,0.006564537,0.027292386,0.03181132,0.021334745,0.035269504,0.034388984,0.084278935,0.076152419,0.046446777,0.035694669,0.014359924,0.013949641,0.200636943
945,0.007383154,0.981013613,0.00105502,0.00105502,0,0,0.008440158,0.001053036,0,7.56E-12,0,0,0,0.001053036,0,0.070047403,0.024093053,0.072035052,0.03329488,0.012476643,0.031124347,0.025545883,0.013636681,0.001754446,0.029039464,0.033821531,0.025053076,0.02329067,0.02298111,0.027011266,0.008710831,0.732876712
946,0.003909304,0.971071149,0.001563722,0.003127443,0,0.001563722,0.005473026,0.013291634,0,0.007818608,0,0,0,0.003127443,0.002345582,0.090931765,0.017838008,0.0306527,0.006518495,0.04677819,0.009482889,0.009768737,0.014223736,0.010206514,0.00403928,0.029286726,0.022056848,0.005458091,0.00363571,0.004429321,3.59E-11,0.403141361
947,0.480122324,0.03180428,0.003669725,0.001223242,0,0,0.007951071,0.475229358,0.264831805,0.004281346,0.010397553,0.002446483,0,0.164525996,0.028746176,0.027678495,0.013940268,0.006773658,0.004093264,0.010737991,0.004466185,0.011484664,0.006019337,0.008972299,0.007330588,0.029811836,0.007839563,0.021358181,0.009279757,0.004689071,0.000529933,0.194078947
948,0.010904425,0.960230918,0.001282874,0.000641437,0,0.00192431,0.009621553,0.015394483,0.002565747,0.005131494,0.000641437,0,0,0.006414368,0.000641437,0.023873159,0.014609784,0.012813366,0.032001465,0.019027468,0.021475102,0.021483818,0.024465637,0.017735516,0.038784888,0.042238368,0.059064671,0.008431158,0.006461377,0.00232926,0.002846873,0.197718631
949,0.007751937,0.939707155,0.011197243,0.002583979,0,0,0.009474591,0.029285095,0.010335916,0.007751937,0.001722652,0,0,0.007751937,0.001722653,0.115265869,0.019603236,0.016116036,0.034367929,0.016314247,0.029277943,0.009225053,0.011137273,0.006188696,0.013246515,0.019125776,0.013528144,0.00835474,0.005118982,0.005231396,0,0.222222222
950,0.252032516,0.010840108,0,0.052393856,0,0,0.001806685,0.682926836,0.345076786,0.001806685,0.011743451,0.003613369,0,0.299006329,0.021680217,0.015818187,0.020550193,0.011973797,0.01852119,0.019658117,0.014467006,0.008589786,0.006094664,0.00678141,0.032300811,0.046089355,0.02915464,0.014912087,0.015134628,0.018986033,0.002483011,0.350877193
951,0.738752961,0.027624309,0.001578532,0.110497238,0.000789266,0.004735596,0.014996053,0.101026045,0.067087609,0.002367797,0,0,0,0.026045778,0.005524862,0.021436113,0.017952899,0.002612092,0.01444333,0.01068172,0.00573721,0.006762625,0.016392576,0.012396974,0.019058016,0.02889433,0.055021636,0.028638454,0.02420697,0.02115772,0.092036383,0.28
952,0.198008844,0.011061947,0.000553097,0.447455761,0,0.000553097,0.006637168,0.335730086,0.12942478,0.001659292,0.004424779,0.00221239,0,0.186393802,0.011615044,0.028934888,0.012577525,0.012563125,0.013153039,0.013071802,0.020661562,0.006126205,0.008377294,0.012686311,0.019073459,0.020638792,0.029780492,0.019824692,0.009002694,0.007108184,0.010312868,0.200647249
953,0.416590693,0.025524156,5.24E-12,0.031905195,3.49E-12,0.001823154,0.005469462,0.518687339,0.226071112,0.002734731,0.010938924,0.002734731,0,0.243391069,0.032816772,0.006191511,0.020645107,1.30E-09,0.027502251,0.017926094,0.008288351,0.027861791,0.033214985,0.018869462,0.019973429,0.03865301,0.04207298,0.044064766,0.047674619,0.017955376,8.14E-10,0.310249307
954,0.021870288,0.623680237,0.00678733,0.006033181,0,0.006033183,0.007541478,0.328054303,0.184012076,0.027903469,0.003016591,0.002262444,0,0.10482654,0.006033183,0.022709825,0.017067423,0.023628426,0.025749717,0.019614109,0.017847427,0.012260605,0.01075828,0.013652072,0.018026763,0.017203919,0.020462534,0.021938362,0.003483006,0.008715983,0.002990927,0.200956938
955,0.003994673,0.978695076,0,0,0,0,0.002663116,0.014647135,4.19E-10,0.001331558,0.001331557,0,0,0.005326228,0.006657792,0.018056327,0.030133881,0.003785068,0.045426263,0.037421183,0.004651689,0.006565629,0.013954841,0.027169909,0.009436562,0.030844695,0.041197426,0.036135781,0.011967951,0.005980808,0.007974033,0.316151203
956,0.609012638,0.173641584,0.001390405,0.108927368,0,0.005386437,0.024107578,0.077533989,0.050908375,0.00195422,0.001302813,0,0,0.01142428,0.0119443,0.007222083,0.01572676,0.004245744,0.025232291,0.048979033,0.013145417,0.026382343,0.007277723,0.010987221,0.045755198,0.013829468,0.05340513,0.006283715,0.008547325,0.005536306,0.013646718,0.24122807
957,0.117532466,0.017532467,0.001298701,0.000649351,0,0,0.003896104,0.859090912,0.419480524,0.011688311,0.001948052,0,0,0.381818184,0.044155841,0.038243399,0.014661504,0.02671682,0.010496641,0.026090348,0.026886033,0.018343135,0.027504227,0.008014473,0.037100399,0.028339322,0.055938612,0.013825564,0.008457983,0.008886603,0.003631058,0.23364486
958,0.772406842,0.003021148,0.005035247,0.038267877,0,0,0.009063444,0.172205442,0.119838877,0,0.009063445,0,0,0.034239679,0.009063442,0.015873073,0.022712908,0.015464091,0.006006029,0.008580039,0.022308101,0.034702856,0.006435029,0.01838973,0.038389105,0.077174047,0.053125748,0.075820719,0.020061522,0.042900193,0.037783244,0.329479769
959,0.023209284,0.155662266,0.00080032,0.00120048,0,0,0.00080032,0.81832733,0.37254902,0.016806723,0.004401761,0.00040016,0,0.404561823,0.019607844,0.016842526,0.009023481,0.022373492,0.007069681,0.027014091,0.035085157,0.019132074,0.010012574,0.013108799,0.015096645,0.012597022,0.022717367,0.009406033,0.010453491,0.006086765,0.003267177,0.465116279
960,0.028127313,0.643967423,0.000740192,0.003700962,0,0.001480385,0.003700962,0.318282763,0.118430797,0.022945966,0,0,0,0.167283497,0.009622502,0.063363632,0.01668788,0.014524635,0.020383681,0.024532754,0.025395483,0.010497436,0.020690708,0.008822846,0.009913438,0.052192058,0.041923236,0.003399383,0,0.011207321,2.07E-10,0.455555556
961,0.614972156,0.011690383,0,0.187789934,0,0.001948397,0.097387154,0.086211975,0.039558482,0,0.003874989,0,0,0.03892858,0.003849924,0.076264446,0.043878174,0.088682022,0.007313029,0.028681409,0.042599095,0.003134155,0.029139186,0.016833483,0.016650993,0.027311033,0.043059723,0.034156312,0.008774079,0.02920992,0.052086647,0.335616438
962,0.049248121,0.030451123,0.00037594,0.002631579,0,0.00112782,0.004135338,0.912030079,0.473308277,0.008646617,0.006766918,0.001879698,0,0.380827064,0.040601505,0.009781484,0.008462432,0.016367177,0.022387092,0.005269963,0.018244646,0.022016359,0.016553764,0.015428328,0.015431505,0.025777869,0.039879996,0.024457485,0.003948737,8.45E-10,0,0.758196721
963,0.083879427,0.811271292,0.002621232,0.010484929,1.32E-10,0,0.023591089,0.068152032,0.02621232,0.015727392,0.005242464,0,0,0.01310616,0.007863696,0.042181068,0.02947631,0.007354619,0.020145249,0.011208458,0.006643053,0.010835626,0.016250463,0.006293257,0.01261343,0.012719168,0.032835234,0.014825203,0.005710304,0.004688706,0.003067642,0.397321429
964,0.68957345,0.087677731,0.001184834,0.136848342,0.000592417,5.82E-12,0.023104266,0.061018958,0.042654029,0.000592417,0.002369668,0,0,0.012440758,0.002962086,0.085901323,0.01331779,0.00655421,0.004831128,0.010950556,0.015309626,0.014746972,0.010950556,4.20E-10,0.029706348,0.054678229,0.081732546,0.074187843,0.054109511,0.032867715,0.078296359,0.743718593
965,0.609692207,0.165684348,0.000654879,0.129011133,0.000654879,0.003274394,0.02292076,0.0681074,0.043222004,0.002619515,0,0,0,0.017681729,0.004584152,0.025597114,0.014696174,0.009141955,0.009598741,0.026185748,0.002021146,2.86E-11,0.03889781,0.002439315,0.04980368,0.058098638,0.061861829,0.082723225,0.0843038,0.072610661,0.166374642,0.262357414
966,0.004576659,0.970251716,0.001144165,0.001144165,0,0,0.014874142,0.008009153,0.000572082,0.006292906,0,0,0,0.001144165,0,0.042312958,0.012828328,0.040371619,0.009344846,0.013840666,0.051415285,0.029191125,0.020118647,0.014544574,0.017632577,0.021079996,0.029676156,0.002875337,0.011881903,0.001437669,0.003432494,0.516556291
967,0.015579358,0.956183056,0.00194742,0.00292113,0,0.00097371,0.00292113,0.019474197,0,0.007789679,0.00097371,0,0,0.005842259,0.004868549,0.067958858,0.021829316,0.021505148,0.020634593,0.010903747,0.014127454,0.00849782,0.004653012,0.007471562,0.018626701,0.014346129,0.024261456,0.025246196,0.004696099,0.004875395,0,0.278106509
968,0.141485277,0.010883483,0.001920615,0.013444303,2.30E-12,0.000640205,0.008322663,0.823303456,0.444942391,0.012163892,0.007042254,0.000640205,0,0.317541606,0.040973107,0.022103503,0.014289256,0.00419237,0.020369207,0.004552568,0.009619997,0.000723671,0.00829164,0.001491202,0.043472677,0.021276588,0.030430401,0.036172133,0.01185578,0.00537766,5.39E-11,0.203125
969,0.496162803,0.297557249,0.001563278,0.053367253,0,0.003126555,0.034710799,0.113512063,0.059208855,0.007816388,0.000781639,0,0,0.033404715,0.012300466,0.061596343,0.017419675,0.017954858,0.021990815,0.016652304,0.047691947,0.02775655,0.013754636,0.000823677,0.013874209,0.115168359,0.042997167,0.059150848,0.008666884,0.013529997,0.009175948,0.255102041
970,0.653110988,0.016802881,0.000884571,0.015040244,0,0.001771096,0.005310934,0.307079286,0.16283852,0.002655748,0.000884268,0.000884515,0,0.124773484,0.015042751,0.049591945,0.019700863,0.020455569,0.038919796,0.020616213,0.00045305,0.025107445,0.02489942,0.036589799,0.068594734,0.037167624,0.048973528,0.057914466,0.011266211,0.007548185,0.002038723,0.248554913
971,0.005228758,0.959477122,1.55E-11,0,0,2.42E-10,0.015686275,0.019607845,0.001307189,0.005228758,9.70E-10,0,0,0.001307193,0.011764704,0.014533775,0.029056688,1.39E-09,0.041906686,0.035613297,0.005890956,0.007067844,0.018980278,0.029326425,0.010343976,0.034432065,0.048689586,0.031427843,0.015706318,0.007200539,0.011779738,0.251308901
972,0.286497599,0.001370802,0.000685401,0.564770391,0,5.40E-12,0.008224812,0.138450995,0.085675121,0.000685401,0.002741604,0.002056203,0,0.041124058,0.006168609,0.04659341,0.015227102,0.026174322,0.040384423,0.037978672,0.019814537,0.023522096,0.01215195,0.002407168,0.030270773,0.03457491,0.074450884,0.010944676,0.005531553,0.031635834,0.003016889,0.219047619
973,0.755145481,0.001419431,0,0.0269695,0.000709724,0.004258342,0.009936131,0.201561391,0.120652894,0.003548618,0.002838896,0.000709724,0.000709724,0.066714024,0.006387511,0.014331768,0.015725901,0.009800868,0.012730729,0.010430736,0.005671088,0.013880795,0.01173882,0.023799332,0.010993257,0.044388829,0.074161395,0.053813429,0.019153342,0.027712117,0.008779005,0.335689046
974,0.676067067,0.017530488,0.006097561,0.051829268,0.000762195,0.002286585,0.019054878,0.226371957,0.080792685,0.000762195,0,0.00152439,0,0.128048783,0.015243904,0.005066342,0.016887799,1.15E-09,2.04E-09,5.94E-10,8.84E-10,5.08E-10,0.014636093,0.010132679,0.01182146,0.010695608,0.050100469,0.0253317,0.052352174,0.088379477,0.090631184,0.397435897
975,0.273103449,0.020689655,0,0.012413793,0,0.00137931,0.002068965,0.690344827,0.316551723,0.00137931,0.011034483,0.002758621,0,0.329655174,0.028965517,0.013982355,0.015264784,0.017557375,0.025169037,0.019466157,0.012221068,0.022907884,0.021615335,0.017752087,0.034166357,0.033721666,0.055946402,0.018980397,0.041064306,0.01496584,0.012737613,0.481132075
976,0.003329634,0.974472808,0.001109878,0.001109878,0,0.002219756,0.013318535,0.004439512,0,0.003329634,0,0,0,0,0.001109878,0.051492993,0.024546597,0.045822458,0.059264799,0.039405568,0.036718026,0.04321425,0.062279398,0.029402009,0.038947617,0.03792753,0.111581277,0.050882026,5.90E-10,0.013515204,1.51E-10,0.291079812
977,0.047410014,0.899912192,0,0.009657597,0,0.001755926,0.013169448,0.028094822,0.007023706,0,5.83E-11,0.001755926,0,0.009657596,0.009657594,0.069067671,0.019408966,0.040362848,0.059115822,0.022649103,0.019247206,0.001998335,0.001453333,7.81E-10,0.006166711,0.024284103,0.003633333,5.95E-10,0.005994999,5.19E-10,0.003270001,0.584507042
978,0.827882945,0.027538734,0,0.060240972,0.005163508,0,0.015490537,0.063683304,0.049913941,0,0,0.001721171,0,0.005163511,0.006884679,0.045142094,0.037961557,0.017532051,0.003868303,0.035695565,0.008791602,0.024688004,0.04640904,0.000652183,0.046584705,0.07628282,0.099877486,0.139057234,0.033074806,0.078896459,0.148876931,0.094650206
979,0.004259339,0.985518729,0.001703728,0.000851783,0,0,0.004259253,0.003407168,0.001703557,0.000851905,5.85E-10,0,0,0.000851706,0,0.021745628,0.018783446,0.014897838,0.008331266,0.028591032,0.013553778,0.017040224,0.037049785,0.005104567,0.01289487,0.017879106,0.020434968,0.00377005,0.00927855,0.002962182,0.003635405,0.316326531
980,0.72927461,0.029792746,0,0.15932643,0,0.001295337,0.027202072,0.053108804,0.03497409,0,0.001295337,0,0,0.015544041,0.001295337,0.113410104,0.028544387,0.017072437,0.007921961,0.001404193,0.011181084,9.21E-10,0.043826386,0.025340466,0.042679396,0.059214844,0.085429665,0.087316652,0.121351666,0.148430476,0.314988076,0.504950495
981,0.002487562,0.983830846,0,0,0,0,0.011194029,0.002487562,0.001243781,0.001243781,0,0,0,0,0,0.0604584,0.027380754,0.02357951,0.003364037,0.032726512,0.012464827,0.015118904,0.007243664,0.011276881,0.017819192,0.022055386,0.045095741,0.013067407,0.005939731,3.61E-11,0,0.337278107
982,0.731191885,0.043110736,0.002535926,0.038884193,0,0,0.023668639,0.160608622,0.070160608,0.009298394,0.000845309,0.000845309,0,0.060862215,0.018596788,0.01772497,0.018606385,0.022760903,0.023936078,0.020189481,0.020042816,0.026877398,0.018657227,0.030127398,0.032659499,0.068224302,0.058488139,0.030135638,0.032762483,0.032071374,0.081023388,0.201793722
983,0.490138786,0.018991965,0.00073046,0.03798393,0,0.002191381,0.018991965,0.430971513,0.255661067,0.005843682,0.002191381,0.00146092,0,0.147552959,0.018261504,4.43E-09,0.016068534,0.005843682,0.013510925,0.021171797,0.02118335,0.025566108,0.007302612,0.012046021,0.028849397,0.026653235,0.061710945,0.048205593,0.034690688,0.030669771,0.01095332,0.290816327
984,0.015514809,0.021509167,0.000352609,0.000705219,0,0.001410437,0.003173483,0.957334276,0.313469678,0.001763046,0.008462623,0,0,0.608603668,0.02503526,0.031508537,0.007749583,0.035170215,0.036174305,0.02803956,0.019185375,0.007746981,0.012810896,0,0.020593402,0.029177536,0.006603899,0.007259836,6.56E-11,0,1.12E-09,0.819672131
985,0.055420711,0.058656962,0.002022654,0.00566343,0.000404531,0.002427184,0.006472492,0.868932035,0.31108414,0.004045308,0.012135922,0.000809061,0,0.515372168,0.025485437,0.022036588,0.008854355,0.015627074,0.042147021,0.008707822,0.018964085,0.006793608,0.028997331,0.020321402,0.014214747,0.007437457,0.025256279,0.022327629,0.004768449,0.017816699,0.002350212,0.805031447
986,0.004873294,0.959064327,0.000974659,0,0,0.003898636,0.015594542,0.015594542,0.002923977,0.012670565,0,0,0,3.27E-12,0,0.056000758,0.021316987,0.037392919,0.016699358,0.018907986,0.001550943,0.033733711,0.010586651,0.03424017,0.029363485,0.047388216,0.034461441,0.016598996,0.00397354,0.007955205,1.53E-10,0.236842105
